BANK_ID,ASSETS,COST,P_LABOR_w1,P_FUNDS_w2,P_DEPOSI_w3,CON_LOAN_y1,NONC_LOA_y2,SECURITI_y3,t,POLICY
392228,3672237.914,128245.4462,20.70024807,0.003971258,0.036747287,370145.8485,2409360.923,874294.7241,59,4
392228,3691019.688,175079.9619,28.06555726,0.005695584,0.05016585,363120.7885,2456449.51,853975.5676,60,4
392228,3819986.856,44758.16485,6.752412099,0.001322494,0.012653583,357419.7381,2477943.386,967497.6784,61,4
392228,3936074.093,87109.81658,14.05832383,0.00204975,0.023475572,348317.1462,2476391.585,1093389.417,62,4
392228,4268987.234,136480.4245,21.11815477,0.002497224,0.034725662,347155.1838,2900085.402,1006469.046,63,4
392228,4339729.781,172384.3753,28.02432569,0.002847013,0.043099971,329286.2389,2927569.571,1070542.431,64,4
392228,4007730.857,31016.38185,7.736924681,0.000343984,0.006901183,321871.7707,2666519.436,1010485.485,65,4
392228,4109384.009,59681.5043,14.7105298,0.000579234,0.012710833,322374.0667,2666862.563,1118844.359,66,4
392228,4359454.715,88825.80069,22.83840415,0.000695195,0.019820741,317217.1818,3285956.123,754292.9912,67,4
392228,4257497.445,115091.4833,29.45620711,0.000882087,0.026654189,308426.518,3287263.713,658752.3725,68,4
392228,4245965.277,25642.70338,8.056470364,0.000143422,0.005361829,294417.7463,3244224.785,704265.0535,69,4
392228,3833951.426,49928.13685,16.24372954,0.000406256,0.010394162,289869.2305,2817087.841,725659.5608,70,4
392228,3780146.396,71877.86948,24.52850418,0.000579114,0.01469496,284120.628,2771848.835,724257.7633,71,4
392228,4001960.675,94071.99435,31.87675653,0.000594915,0.019109889,427286.0447,2787755.196,791001.4872,72,4
392228,3945779.218,22032.67153,7.703665607,0.000166852,0.004394158,415747.3049,2719615.013,816394.476,73,4
392228,3938519.236,43455.77574,15.42866406,0.000354236,0.008556973,409401.5929,2731746.252,800558.4793,74,4
392228,3914007.984,64751.24656,23.27020123,0.000586285,0.012938757,395435.2087,2627684.442,894847.4069,75,4
392228,3998528.968,86592.97709,30.27990427,0.000908668,0.017147822,386516.9529,2648694.725,964013.0257,76,4
392228,3988808.332,24153.49296,7.633546303,0.000470344,0.004989636,371205.1529,2702034.477,919051.9735,77,4
392228,4123759.174,49323.84996,14.76314841,0.001005346,0.010207064,376394.2057,2780173.541,973933.4449,78,4
392228,4120804.753,77356.54942,22.71637809,0.001779248,0.016398855,381103.4087,2740420.65,1004122.747,79,4
392228,4218391.978,106307.8799,28.79293832,0.002678578,0.022279567,364189.3153,2700203.931,1155686.534,80,4
393757,36650,763,8.625,0.000587613,0.019570707,1821,12994,22211,1,1
393757,37680.84068,1500.978719,15.50031939,0.00402859,0.037493125,1645.399366,13048.65441,23421.04484,2,1
393757,36816.34955,2264.751597,27.18098719,0.007233758,0.056408824,1955.245465,12505.23812,22871.70951,3,1
393757,37524.67149,2947.753987,35.05472725,0.010033898,0.072005323,1750.105614,11918.27842,24023.01116,4,1
393757,36121.65054,655.2258402,7.704698469,0.002474907,0.016592989,1528.860294,11508.07716,23240.4394,5,1
393757,35074.91229,1265.740067,15.04748632,0.006188301,0.032756036,1421.403719,11646.55983,22265.73956,6,2
393757,33907.08434,1829.369541,21.6356271,0.009563067,0.048728194,1650.682443,11167.46074,21517.7902,7,2
393757,34102.77081,2414.016361,29.09751864,0.012145749,0.063189569,1534.624687,11837.30166,21109.23196,8,2
393757,33735.42623,587.3973293,8.791950317,0.002092676,0.014849551,1435.226484,11708.02638,20808.88306,9,2
393757,32877.58067,1132.47615,17.29779656,0.005626105,0.029102291,1319.81011,11979.0183,19762.32072,10,2
393757,32334.66418,1737.082209,25.47007257,0.011234177,0.045602606,1509.130875,11207.76234,19819.67071,11,2
393757,32111.88984,2302.936624,36.12087637,0.01622368,0.060233763,1434.374154,11734.36204,19089.91393,12,2
393757,30976.09281,574.2738262,8.947350551,0.002765997,0.015661681,1350.319537,11070.06382,18647.92194,13,2
393757,30299.33038,1135.886021,17.83199481,0.00416,0.032119547,1379.871085,11116.68244,17977.18099,14,2
393757,30228.37009,1681.247865,28.19595443,0.006105006,0.047771897,1597.813472,11064.47701,17716.7998,15,2
393757,31177.46822,2246.053534,38.43759094,0.007155323,0.06141557,1571.613818,11454.78393,18274.01985,16,2
393757,31863.98383,549.8804145,9.575908928,0.001450677,0.014255078,1448.7234,11348.3333,19180.60433,17,2
393757,30792.3914,1137.357761,17.66218915,0.002533784,0.031299666,1438.269131,11439.86533,18068.63755,18,3
393757,30404.30953,1671.934451,26.58323907,0.003259005,0.046451655,1640.81261,11003.29974,17915.80639,19,3
393757,31062.46707,2276.295477,34.67362126,0.004693988,0.061054288,1636.221438,11050.28626,18539.83892,20,3
393757,30511.97344,549.6504849,9.769676315,0.00017298,0.014514609,1535.113487,10823.95182,18346.60258,21,3
393757,30648.78725,1070.733152,19.45924612,0.000322997,0.028817149,1448.738237,10808.58288,18601.56271,22,3
393757,29777.26486,1586.44556,28.53131039,0.004492363,0.044934668,1657.642958,9891.412679,18435.10049,23,3
393757,30740.96301,2102.772179,39.41656447,0.009257473,0.055924263,1543.754694,10061.48162,19300.68267,24,3
393757,29077.91459,460.3954754,10.0063431,0.004126264,0.011778076,1577.787737,9869.883543,17800.2993,25,3
393757,27931.91678,881.1668251,19.73146013,0.008609272,0.023141856,1475.480465,10061.29305,16505.59823,26,3
393757,28318.23605,1281.449815,29.43150583,0.01372549,0.032473868,1749.892737,9998.097884,16667.87189,27,3
393757,28842.57741,1669.68332,37.62815164,0.016337479,0.040557024,1695.759389,10747.41499,16480.89075,28,3
393757,28545.9231,390.5516587,9.961593443,0.002795899,0.00885917,1849.853603,10480.88321,16240.30476,29,3
393757,28531.19793,771.548795,19.61323843,0.005685407,0.017602397,2035.986799,11592.56091,14942.91894,30,3
393757,28585.08916,1144.780505,29.05510373,0.00969227,0.025369216,2165.47641,11540.66837,14929.37877,31,3
393757,28576.30259,1527.488667,39.44505483,0.012487512,0.03374778,1707.474298,11939.57774,15004.11183,32,3
393757,28807.59413,370.1206795,9.697077887,0.002927543,0.008014016,1558.945132,11848.61704,15476.11672,33,3
393757,27712.96079,736.5728174,19.20526177,0.006634345,0.016597232,1606.422729,13376.60399,12825.35731,34,3
393757,27496.17834,1113.024592,28.69880596,0.01065814,0.025146995,1776.603735,13525.71956,12298.96096,35,3
393757,29550.77862,1525.045462,38.95783354,0.01254562,0.032482383,1586.671341,14498.4629,13581.0954,36,3
393757,29618.8416,446.76075,10.08314193,0.005009016,0.01019494,1470.587469,14195.51258,14074.51488,37,3
393757,28846.78327,901.9687554,19.53296559,0.010945709,0.021559288,1425.543084,14277.05338,13325.66168,38,3
393757,29380.32597,1328.866602,29.44603916,0.016132916,0.031721552,1557.133451,14207.11344,13798.99999,39,3
393757,30088.01172,1755.21687,38.28781899,0.022436808,0.040929076,1551.779969,13953.01812,14725.4665,40,3
393757,29849.22638,412.2905376,8.814981106,0.001238774,0.009827656,1430.845943,13104.29722,15427.42508,41,3
393757,28244.16755,799.4847674,18.23469404,0.002092676,0.020251077,1476.962855,13970.14378,12958.47348,42,3
393757,30116.70454,1194.723488,27.25155963,0.002555366,0.028273471,1676.088992,13420.04707,15210.99879,43,3
393757,30402.99587,1695.446143,45.41239337,0.002921414,0.037486002,1605.974706,13347.78509,15586.8266,44,3
393757,29582.35942,399.7616138,9.433626867,0.000292997,0.009463003,1528.060748,13141.32243,15038.50886,45,3
393757,30221.03165,798.1142403,18.53696706,0.000695088,0.019269485,1571.636725,14278.12217,14522.54931,46,3
393757,29606.07801,1196.985221,27.93831821,0.001480166,0.028688057,1891.266351,13915.32447,13959.87727,47,4
393757,29255.99791,1663.73598,42.04670836,0.001520142,0.038853912,1825.076925,14716.07039,12839.18674,48,4
393757,28598.77377,407.1289071,9.112988241,0.000212857,0.009658991,1757.082652,14435.71226,12550.80148,49,4
393757,29022.56642,818.4509724,18.9106849,0.000547845,0.019396988,1772.573097,16287.91169,11158.95227,50,4
393757,29860.43758,1239.991602,29.84280737,0.000863856,0.028526455,1906.266711,15806.95456,12346.29079,51,4
393757,33214.82219,1724.598868,43.34381974,0.001650846,0.03445645,1731.189691,15724.24072,15889.74362,52,4
393757,30528.24348,397.522165,9.254243062,0.001190122,0.009073095,1626.558583,14460.32463,14553.68763,53,4
393757,44812.2833,1008.332716,14.47654882,0.004375729,0.017065308,2190.415626,19103.07049,23696.18232,54,4
393757,44291.44545,1602.946438,22.769215,0.007825174,0.027411662,2307.721351,18558.83128,23601.62979,55,4
393757,44474.85576,2282.758513,34.67179702,0.010634619,0.036713419,2393.79604,18507.21589,23703.62796,56,4
393757,44893.41798,582.5016694,8.619775653,0.002217885,0.009581101,2337.162718,18116.94689,24567.40149,57,4
393757,44240.51683,1177.650352,16.1186348,0.004300901,0.020985401,2403.687547,18876.56105,23076.96591,58,4
393757,44083.24541,1799.950971,24.22147897,0.007766305,0.031833778,2738.809923,18841.51349,22650.67917,59,4
393757,43920.11768,2556.029903,37.35982946,0.011986761,0.043887691,2517.355448,19070.72545,22444.54429,60,4
393757,42588.06354,630.9083976,8.574713951,0.004571748,0.011358774,2435.59986,18416.51656,21828.87161,61,4
393757,42922.4509,1220.507454,16.81044171,0.007863052,0.022068588,2444.484231,18481.77178,22101.66228,62,4
393757,42914.35787,1779.424731,24.92816683,0.011860018,0.03168585,2682.622826,18617.2226,21748.67817,63,4
393757,41947.91959,2351.852491,38.6114745,0.01544269,0.040552541,2648.333456,18137.74014,21312.84443,64,4
393757,41548.31509,439.2028543,8.869809488,0.002256791,0.006806671,2579.543525,18010.75367,21124.35137,65,4
393757,41578.21053,855.2144154,17.31361678,0.004962779,0.013135113,2455.403438,18359.3788,20963.36633,66,4
393757,41007.63979,1252.901392,26.000674,0.006446293,0.019542568,2528.979415,17281.58655,21377.03354,67,4
393757,42726.43524,1738.94144,39.28880967,0.007883327,0.024314424,2276.555694,17055.18511,23650.28154,68,4
393757,40724.98187,371.9361028,8.759364741,0.002114325,0.00514724,2145.370564,16793.0498,21940.86108,69,4
393757,39965.21508,711.3973538,16.85806041,0.004682328,0.009893137,2123.443848,15073.69709,22786.88351,70,4
393757,40529.87572,1025.404787,23.95748821,0.006651525,0.013619675,2158.360173,14286.86135,24102.02261,71,4
393757,39831.41757,1334.759962,37.15441078,0.00929672,0.01708217,1947.632814,14336.70462,23806.98608,72,4
393757,39840.83813,235.9395892,7.029857408,0.001751035,0.00291215,1697.710564,14763.35961,23644.04666,73,4
393757,38195.38101,454.9247927,13.94405495,0.003729646,0.005581989,1560.862651,14262.1537,22573.68195,74,4
393757,35047.80314,659.196149,20.74645789,0.005556097,0.0086921,1515.826416,14300.98444,19299.18499,75,4
393757,34739.71351,885.3059127,30.30544639,0.00689848,0.011393415,1354.073137,15014.0919,18439.89693,76,4
393757,34986.07704,261.9961933,8.457552869,0.001495663,0.003630694,1213.489686,15245.62239,18610.67594,77,4
393757,36761.89214,554.0080415,16.42915536,0.002555046,0.007877009,1118.169724,15671.51041,20071.21001,78,4
393757,37697.35522,874.3729654,24.96911376,0.003977149,0.012662616,1294.901732,17171.90558,19338.66591,79,4
393757,38251.25175,1242.462431,35.30982867,0.005566909,0.018107063,1383.424534,18875.82356,18117.99633,80,4
395238,615921,14430,5.97025641,0.003613655,0.015786036,125632,316352,166487,1,2
395238,634274.5633,28447.87934,11.58370866,0.006781357,0.029925324,126693.7591,322875.7613,177727.0356,2,2
395238,693571.4965,44279.21694,17.12168329,0.008126149,0.043366542,128392.4682,366010.8406,191601.1595,3,2
395238,715002.9848,58412.48781,22.32660619,0.010412308,0.0542777,138521.7472,357044.2354,210734.8142,4,2
395238,722494.7137,14392.44203,5.659008336,0.001816448,0.012791691,130287.1041,357608.3559,223920.7375,5,2
395238,700601.2341,29033.21682,11.07575148,0.004681941,0.026194029,129599.7189,371351.2072,188267.4034,6,2
395238,704152.7332,43608.345,17.21247473,0.006320092,0.040680085,128901.9755,381127.9913,185203.8656,7,2
395238,767063.2781,59219.07834,21.87249518,0.007054207,0.051250661,133274.7779,392575.5789,231128.6554,8,2
395238,754049.9357,16619.1623,5.602411451,0.002520338,0.014991426,124604.2723,410303.6879,204636.6832,9,2
395238,771019.5107,33013.13892,11.03169018,0.005521602,0.02937632,123738.3168,432200.1561,198549.5218,10,2
395238,767723.3467,49798.52763,16.35132829,0.008891187,0.044396302,124185.0957,427826.5077,197274.6673,11,2
395238,793535.6564,67519.88657,21.74024662,0.012382164,0.059269547,134153.6733,449791.6748,192293.8236,12,2
395238,801722.7811,20251.14108,6.131329685,0.005174558,0.017111942,126814.0861,430604.9402,226487.5713,13,2
395238,779297.3315,41070.81914,12.10195205,0.012245279,0.035224486,130747.0777,429654.9871,200559.3373,14,2
395238,785143.6499,62394.57123,17.68030136,0.023031689,0.052030341,130483.3155,431383.6203,204758.7647,15,2
395238,857104.1853,83405.11765,23.13279539,0.024421973,0.067081764,139743.5529,470073.7912,226405.9382,16,2
395238,847287.2903,21295.529,6.353861207,0.004779094,0.016277979,135775.5202,484538.9356,206062.398,17,2
395238,865569.3774,43716.75282,12.13724318,0.011790277,0.033648517,138756.7746,493236.4748,204733.9912,18,2
395238,895584.5695,68177.57938,17.87660763,0.018123459,0.051553177,140466.6997,490611.6153,226796.9573,19,2
395238,929016.8452,93998.21887,22.89910723,0.023812018,0.068144977,158952.8637,515078.5617,208168.2081,20,2
395238,927391.1967,24710.48478,6.166400136,0.005528256,0.016410836,144871.5567,498579.7143,231877.7454,21,2
395238,918502.5734,48759.28085,12.62814988,0.010487516,0.031978471,105073.6008,513639.7214,243680.809,22,2
395238,977341.765,72811.4853,19.10105084,0.013637675,0.045222579,105117.5142,512522.4298,300684.2034,23,2
395238,1010762.764,96433.43205,25.0644598,0.017695976,0.057883242,110515.5074,540385.7904,301199.6206,24,2
395238,1031869.032,23709.12267,6.661137534,0.004273461,0.012424279,104871.453,560477.1563,308172.1404,25,2
395238,1046268.968,46579.02241,13.05467432,0.008015241,0.02417385,107851.0277,565202.9872,315773.4268,26,2
395238,1008200.741,68244.17597,19.72564136,0.012322809,0.034959653,108583.5926,559203.5332,283540.0507,27,2
395238,1031559.528,88987.8464,24.65286643,0.015920163,0.041245954,110665.2089,537184.9573,327055.0263,28,2
395238,1017822.188,22751.6598,7.00893536,0.002519258,0.008643239,109526.2423,528209.7746,326017.4536,29,2
395238,1059917.976,44941.50925,13.98333346,0.005146525,0.01643749,115074.3283,526404.8702,364624.4571,30,2
395238,1066581.59,67349.91882,20.78110466,0.007149072,0.025523395,116120.7705,519759.9696,379089.6613,31,2
395238,1102199.347,90186.3395,26.67706515,0.00943367,0.032994757,123662.0739,533119.826,394274.451,32,2
395238,1078867.701,24451.74134,7.042470093,0.00268224,0.008164393,104977.1619,534407.5008,389234.5991,33,2
395238,1089626.206,50840.87408,13.62094264,0.007139505,0.017605969,110570.3051,549631.5827,378564.5174,34,2
395238,1124951.76,79543.21625,20.99761666,0.010869938,0.024948167,159685.6931,544199.2162,371259.1965,35,2
395238,1211905.654,110676.1766,29.15498452,0.013115345,0.036543349,172866.8285,579081.9942,410569.5411,36,2
395238,1169786.403,35039.69382,8.394025521,0.006445305,0.011981745,193011.5028,581020.1116,345674.9253,37,2
395238,1218576.778,70266.30053,15.77665127,0.010631231,0.023915935,198192.1893,584778.469,384640.2512,38,2
395238,1226191.098,107314.6246,25.10797201,0.014812456,0.037884804,201863.2144,583041.951,392567.4847,39,2
395238,1207329.939,145484.1521,33.71804135,0.021545337,0.048377527,209523.9471,581408.1315,362691.2838,40,2
395238,1269581.01,41747.84001,9.491601471,0.005449053,0.011366551,185819.8017,598964.5871,427673.843,41,2
395238,1364946.324,85422.10563,18.70252822,0.009574722,0.022084357,210613.0843,606705.1191,487539.4517,42,2
395238,1407471.171,130793.8841,28.08511611,0.013533096,0.036280499,225458.9067,619213.6219,502274.2985,43,2
395238,1393605.603,175667.7688,36.52225548,0.019965423,0.047487731,239930.0647,628085.7303,464422.1713,44,2
395238,1437194.56,50464.86002,10.10214334,0.006236866,0.013154364,222335.4541,652692.6548,499863.4163,45,2
395238,1495464.881,101420.8701,20.01599056,0.010838683,0.023885317,236198.5932,683609.0659,511343.82,46,2
395238,1459342.551,151776.538,27.42595355,0.014746593,0.03845012,232773.528,684587.926,477135.2392,47,4
395238,1449712.036,200726.6376,37.55733475,0.019011379,0.049098184,238184.3803,695990.7911,448740.974,48,4
395238,1456328.917,55566.07635,10.16649726,0.003748342,0.011716701,229975.3713,692753.8494,467463.7856,49,4
395238,1418660.887,105854.4671,18.80551465,0.007838385,0.023566612,208852.4666,673540.1724,464420.0502,50,4
395238,1490575.687,157542.843,27.30928963,0.010155711,0.036647814,199549.0277,717413.0086,496314.7192,51,4
395238,1604804.789,211009.6146,35.60728166,0.015117731,0.04370874,203167.2667,680318.7361,630829.7056,52,4
395238,1671212.358,60153.49165,9.683687656,0.0061754,0.012214337,217288.533,687707.5103,675866.4556,53,4
395238,1881086.483,124700.2961,18.85810187,0.011340019,0.021699508,213026.4617,779255.8073,799280.699,54,4
395238,2074782.74,192706.3221,28.58642755,0.013274499,0.037406036,215489.4569,862658.2566,910467.782,55,4
395238,2191670.247,261181.8946,37.68319506,0.011733552,0.057576756,217274.4838,919663.9925,968852.175,56,4
395238,2330664.318,78508.20105,9.706168249,0.005138232,0.020025964,210379.7092,944584.4209,1093293.376,57,4
395238,2508987.989,160630.7965,18.95619846,0.010706743,0.03854096,216529.696,1031378.351,1181533.396,58,4
395238,2543103.784,247418.3195,29.45043399,0.015195024,0.056483033,218188.558,1120755.096,1124649.099,59,4
395238,2653432.573,330580.805,37.92288366,0.02235299,0.06857846,196540.0655,1059431.853,1308757.628,60,4
395238,2342421.747,78935.51378,9.568690092,0.004475606,0.016161297,215518.4484,1076666.49,961855.8342,61,4
395238,2553467.428,153926.1815,18.85191925,0.007993446,0.030452937,210684.9821,1147962.545,1105620.859,62,4
395238,2591708.261,228151.5733,29.93451315,0.0115762,0.044639233,202634.4982,1175308.306,1124895.882,63,4
395238,2732292.039,296864.3217,39.19347555,0.014094039,0.051233812,201590.5083,1167050.433,1275572.808,64,4
395238,2584044.838,64346.99846,9.079596472,0.002616291,0.006423672,183734.5687,1178872.011,1133326.193,65,4
395238,2655149.069,130658.823,18.94314548,0.00420892,0.01239414,173448.302,1222330.781,1171764.26,66,4
395238,2730519.987,201563.7493,29.7382174,0.005638195,0.018946372,182614.127,1245673.691,1217199.156,67,4
395238,2806263.019,271437.5726,39.12645017,0.006869662,0.024982108,185282.3461,1186587.2,1346933.193,68,4
395238,2756398.244,67943.6971,10.01134988,0.001459979,0.004732252,186949.1003,1202077.944,1279464.91,69,4
395238,2805354.151,139364.018,20.01522175,0.002597331,0.00864406,179043.0619,1225134.397,1246854.52,70,4
395238,2815690.735,207366.9086,29.6413491,0.00334501,0.013287807,176422.3966,1209766.555,1276607.583,71,4
395238,3007762.59,277976.3919,39.8081842,0.003888754,0.016180704,187395.5127,1266440.593,1395497.523,72,4
395238,3124660.019,74184.54744,10.85774897,0.001233715,0.003751983,180522.7839,1287375.371,1491460.479,73,4
395238,3249816.044,143316.3431,20.87994054,0.002641485,0.006379179,180277.0216,1334655.873,1561797.992,74,4
395238,3363045.997,225126.8503,32.13371752,0.003716443,0.011553063,176478.824,1352493.846,1660828.786,75,4
395238,3160259.687,303115.7196,42.06322942,0.006611134,0.016629819,186005.8028,1359423.66,1441816.431,76,4
395238,3150547.039,86698.37446,10.04677765,0.002785909,0.007589797,177028.2718,1357875.788,1423746.104,77,4
395238,3256697.879,184656.0205,21.31423214,0.005847054,0.013437531,189321.6186,1369807.411,1508918.64,78,4
395238,3195992.851,281140.7665,32.59601882,0.006493501,0.023125243,172220.6731,1428438.158,1353053.505,79,4
395238,3273911.583,385029.2524,43.20646783,0.008632774,0.032311033,176372.9061,1423717.241,1435975.954,80,4
395836,203387,3772,5.52991453,0.013081761,0.01650841,13210,76316,118270,1,2
395836,201615.2065,7563.657858,11.65911101,0.026944432,0.03314408,13060.60646,73814.88643,118923.9284,2,2
395836,194818.2377,11186.86104,18.27293256,0.072844359,0.047388553,12639.15904,70489.02944,115502.3314,3,2
395836,194215.3562,14291.87149,24.64654878,0.083148066,0.060737627,13337.89622,78370.99214,105768.9251,4,2
395836,197139.728,3039.111782,6.395978501,0.00551629,0.013090099,12986.00809,73441.12052,114213.0136,5,2
395836,199864.3455,6211.952596,12.78303139,0.013743051,0.02634408,13686.72657,75531.89534,114267.8221,6,2
395836,188415.404,9332.295939,18.58279785,0.028377349,0.041564457,13031.60182,78540.224,100289.8245,7,2
395836,192001.4735,12389.07682,24.36260122,0.03589597,0.054481999,12279.87132,80265.08606,102519.0599,8,2
395836,196610.8206,3106.172285,6.304045688,0.00823331,0.013173843,11390.56569,78626.64931,109398.4754,9,2
395836,191013.8015,6218.734372,12.51381764,0.025875971,0.026617473,10278.89201,78715.09415,104493.7533,10,2
395836,180741.2174,9109.679653,18.41577283,0.044284633,0.041051795,11400.35796,79680.62154,92265.39602,11,2
395836,183501.1285,12008.49919,23.58041748,0.040812392,0.05354647,12920.44363,83104.16791,90333.26596,12,2
395836,181073.3763,3288.607825,7.296020547,0.01442789,0.014172359,13824.5696,82316.53806,87714.16423,13,2
395836,185238.8826,6553.258094,14.35254148,0.022205578,0.028893861,13789.67437,77861.05587,96541.2753,14,2
395836,192197.8515,9874.864058,21.07876877,0.031122289,0.041752127,16445.54675,81338.66403,97667.58206,15,2
395836,188234.6103,13230.42244,26.99384436,0.036486533,0.058427906,18426.37017,82498.14324,90790.09891,16,2
395836,185240.0834,3315.144422,7.180299809,0.009408813,0.014565944,17881.68809,80149.47651,90690.61355,17,2
395836,180084.5528,6462.180712,13.62823237,0.020187455,0.028567066,18283.20044,81673.45147,83744.07058,18,2
395836,182894.4138,9639.990206,20.73217581,0.017701542,0.043208733,20549.92442,83478.28664,82573.15977,19,2
395836,183883.1469,12940.47809,28.8505222,0.024151796,0.060779784,21817.42985,86064.21801,79896.85582,20,2
395836,179886.0766,3286.858927,8.066130926,0.010434412,0.014882539,22502.53793,85475.32285,75684.40811,21,2
395836,183809.1911,6393.179743,15.5920066,0.018145043,0.028000281,26241.82172,84013.31755,77156.06906,22,2
395836,179120.0901,9471.766837,22.8045185,0.025422978,0.041877556,27473.81962,83145.99709,71723.42153,23,2
395836,181853.1366,12258.39534,30.30441284,0.028421861,0.053087601,26710.37196,83568.53189,74151.87819,24,2
395836,181837.1333,2535.908051,8.065442098,0.003115965,0.01054939,24767.61749,80959.92219,78460.51396,25,2
395836,179000.5091,4939.150249,15.29693434,0.007972614,0.020126405,24006.64417,80855.50519,76369.71486,26,2
395836,190166.4962,7235.022995,22.06022277,0.009475189,0.028138324,23020.9752,86963.84426,81697.75824,27,2
395836,200541.2714,9221.964926,25.61605811,0.029061259,0.031908952,22906.19723,87552.03283,89157.34085,28,2
395836,198446.4282,2148.844396,7.409978891,0.001764914,0.006552431,21502.2186,84827.49616,91085.23571,29,2
395836,212445.7191,4174.256164,14.46600197,0.003284487,0.012154319,21124.97379,89938.58934,100311.0078,30,2
395836,206956.3017,6174.609816,22.37685642,0.008244142,0.017663743,20017.64793,89830.8462,95866.96159,31,3
395836,202547.5458,8050.773169,29.4213506,0.013071104,0.023461658,19248.10928,91471.7236,90495.34138,32,3
395836,199711.4123,1688.130723,6.951792513,0.003362354,0.005135766,17897.35586,85058.80448,95300.13086,33,3
395836,196769.8289,3350.065662,14.89809558,0.004863292,0.011168341,17898.56174,89095.34327,88266.5017,34,3
395836,192103.0246,5104.696296,22.94514986,0.007943814,0.018191572,18497.07253,89585.5375,81972.41791,35,3
395836,184150.6047,6938.761836,29.00458471,0.013840347,0.025981966,18089.92546,91866.24242,72113.9784,36,3
395836,184073.9609,1998.78898,6.943702132,0.005440952,0.007982463,15918.95422,89009.32317,76842.84899,37,3
395836,191391.1287,4171.605494,13.75311132,0.008747209,0.016507905,14144.22922,88537.3457,86253.07894,38,3
395836,191649.6179,6405.306109,21.26391517,0.011330747,0.026296087,12536.23086,89128.59711,87524.58057,39,3
395836,187131.3568,8563.469846,28.5590015,0.015863859,0.036465585,12194.74205,87212.48164,84980.02934,40,3
395836,187991.5535,2098.726187,6.457358974,0.003557478,0.00871178,10797.90439,85134.1926,89381.08941,41,3
395836,183265.4007,4139.891265,15.24584946,0.007433881,0.017389843,10520.6133,82233.26023,87829.6536,42,3
395836,176714.7929,6154.979639,21.55110944,0.010064273,0.027660546,9711.945772,82933.15536,81365.88369,43,3
395836,171984.4027,8102.804028,27.21369397,0.01486908,0.036773257,8472.719551,82765.59063,77840.15042,44,3
395836,177180.325,1956.963863,6.968241996,0.002371729,0.008203763,7823.372142,81179.25466,85318.84221,45,3
395836,180254.5855,3986.845178,14.90409412,0.004444115,0.016987595,7599.597593,82865.27291,86843.17563,46,3
395836,182696.181,6027.993812,21.7528093,0.007328962,0.02556445,7102.458834,82143.48208,90457.77706,47,4
395836,175661.0637,8044.844353,28.79558025,0.010711343,0.036144292,6395.170198,80516.53237,85706.08606,48,4
395836,174166.1998,1955.844314,6.602653642,0.003094109,0.008832781,5855.710687,77514.83168,87621.38194,49,4
395836,174881.5899,3784.78274,14.68180467,0.005108604,0.017215449,5536.710227,77920.21929,88319.70804,50,4
395836,170264.5104,5596.123237,20.94105035,0.007298743,0.026154697,5090.723817,76370.40695,85645.36783,51,4
395836,175263.9161,7452.756976,27.02538667,0.009459371,0.034285415,4757.110083,80452.72026,86575.59548,52,4
395836,181098.6986,1761.4973,7.314531115,0.003382744,0.007294948,3215.917845,84939.91039,89526.36795,53,4
395836,179947.0419,3519.350164,14.1369744,0.007118451,0.014441645,3224.192931,83759.95231,89593.30611,54,4
395836,171506.5769,5223.157145,22.38185491,0.010429169,0.022678267,3021.188247,82399.99401,82620.91524,55,4
395836,173628.0834,6926.867035,29.73958237,0.010329734,0.031017922,3109.771783,90664.30399,76421.21755,56,4
395836,183829.369,1856.276819,8.082115951,0.00360744,0.007675883,3138.639216,90442.32923,86856.4375,57,4
395836,184704.6736,3814.021685,15.63394136,0.006842698,0.016278637,3502.353495,100527.2227,77371.27236,58,4
395836,177783.6884,5902.510078,28.79981089,0.011787202,0.02625487,3809.872657,97755.15344,72944.6745,59,4
395836,177827.9577,8007.018571,30.95937182,0.014542451,0.036481788,3406.164746,99609.22366,71446.48538,60,4
395836,419414.3483,4769.192383,8.102310729,0.003647919,0.008663002,6979.817156,238381.367,164401.5932,61,4
395836,418097.0059,9077.133894,15.33627823,0.006318199,0.016207924,6847.053758,238844.7743,162713.28,62,4
395836,407014.5338,12926.93629,22.88965809,0.007856238,0.023576846,6511.186879,232631.6018,158204.206,63,4
395836,423938.8212,16411.94513,30.39410273,0.007309625,0.029169776,6300.565249,236882.775,171418.399,64,4
395836,423587.4401,3185.079854,7.131956087,0.001134221,0.004895767,5953.638692,219626.171,188834.5455,65,4
395836,449389.4983,6324.752246,13.6280103,0.002111171,0.009109274,5811.897484,214073.3833,220207.7835,66,4
395836,455727.5438,9621.710091,21.73550074,0.002584245,0.013968901,5432.193249,218190.2552,222969.4128,67,4
395836,459514.4281,12650.54475,28.4296808,0.003088796,0.018615557,5294.110607,220621.8394,224669.8782,68,4
395836,448066.437,2924.954026,6.687938425,0.000629757,0.004130115,4724.666582,223702.0471,210980.7543,69,4
395836,462619.2136,5869.867873,13.12156557,0.001118064,0.007880703,4322.796951,241179.1535,208120.3371,70,4
395836,477535.3513,8623.420452,21.02928061,0.001330974,0.011035818,3942.631304,242026.9264,222650.4501,71,4
395836,470472.9743,11242.42791,28.70170736,0.001809668,0.014357389,3645.330495,248458.1221,210035.9133,72,4
